transaction_id,user_id,timestamp,amount,merchant,category,device,ip_address,is_fraud
TXN0000254,U00353,2025-11-27 12:56:01.121256,30.49,Walmart,utilities,mobile,192.168.146.209,0
TXN0000255,U00139,2025-12-14 20:24:18.121256,24.86,BigMart,utilities,desktop,192.168.192.41,0
TXN0000256,U00678,2025-12-20 14:58:42.121256,70.1,ElectroShop,fashion,mobile,192.168.91.201,0
TXN0000257,U00746,2025-12-05 06:06:03.121256,220.1,Walmart,fashion,desktop,192.168.217.194,0
TXN0000258,U00254,2025-12-16 19:18:55.121256,105.27,Amazon,fashion,mobile,192.168.57.16,0
TXN0000259,U00430,2025-12-24 07:05:07.121256,67.53,Amazon,electronics,mobile,192.168.51.17,0
TXN0000260,U00689,2025-11-26 19:21:36.121256,13.18,ElectroShop,grocery,desktop,192.168.224.119,0
TXN0000261,U00773,2025-11-27 04:24:36.121256,81.36,LocalStore,fashion,mobile,192.168.163.164,0
TXN0000262,U00147,2025-12-19 17:56:58.121256,373.85,BigMart,fashion,desktop,192.168.31.89,0
TXN0000263,U00438,2025-12-21 10:15:39.121256,32.07,Walmart,fashion,tablet,192.168.195.163,0
TXN0000264,U00419,2025-12-01 16:29:57.121256,68.44,BigMart,electronics,tablet,192.168.242.123,0
TXN0000265,U00308,2025-12-01 10:49:48.121256,187.89,Walmart,entertainment,desktop,192.168.213.68,0
TXN0000266,U00262,2025-12-04 07:33:09.121256,118.0,ElectroShop,grocery,desktop,192.168.189.47,0
TXN0000267,U00196,2025-11-26 22:41:33.121256,105.53,BigMart,entertainment,tablet,192.168.20.37,0
TXN0000268,U00780,2025-12-22 23:13:57.121256,101.98,BigMart,electronics,desktop,192.168.155.7,0
TXN0000269,U00195,2025-11-30 03:19:52.121256,55.64,Amazon,entertainment,tablet,192.168.104.203,0
TXN0000270,U00566,2025-12-10 01:21:24.121256,37.8,BigMart,utilities,tablet,192.168.183.157,0
TXN0000271,U00526,2025-12-18 14:01:05.121256,152.59,Walmart,utilities,desktop,192.168.104.189,0
TXN0000272,U00047,2025-12-21 18:02:12.121256,137.91,ElectroShop,electronics,mobile,192.168.133.213,0
TXN0000273,U00201,2025-12-10 10:58:08.121256,166.44,BigMart,entertainment,mobile,192.168.255.172,0
TXN0000274,U00501,2025-12-18 06:14:00.121256,215.57,Amazon,fashion,mobile,192.168.71.250,0
TXN0000275,U00556,2025-11-27 07:04:33.121256,57.29,Walmart,grocery,mobile,192.168.211.70,0
TXN0000276,U00237,2025-11-27 17:50:11.121256,60.69,Walmart,electronics,tablet,192.168.233.191,0
TXN0000277,U00654,2025-12-24 08:56:42.121256,148.08,ElectroShop,utilities,mobile,192.168.3.210,1
TXN0000278,U00543,2025-12-07 18:44:39.121256,93.98,Walmart,entertainment,tablet,192.168.220.91,0
TXN0000279,U00099,2025-12-19 21:36:04.121256,101.84,Amazon,electronics,tablet,192.168.129.181,0
TXN0000280,U00407,2025-11-28 06:42:43.121256,137.09,BigMart,utilities,tablet,192.168.124.115,0
TXN0000281,U00083,2025-11-25 23:33:47.121256,176.59,BigMart,utilities,desktop,192.168.243.28,0
TXN0000282,U00720,2025-12-02 18:19:27.121256,33.0,BigMart,utilities,tablet,192.168.169.48,0
TXN0000283,U00044,2025-12-05 14:20:43.121256,42.67,ElectroShop,entertainment,desktop,192.168.138.23,0
TXN0000284,U00701,2025-12-08 01:18:22.121256,7.9,Amazon,fashion,mobile,192.168.106.73,0
TXN0000285,U00730,2025-12-13 18:41:47.121256,69.07,Flipkart,electronics,tablet,192.168.123.199,0
TXN0000286,U00554,2025-12-10 13:08:28.121256,22.93,ElectroShop,electronics,tablet,192.168.40.177,0
TXN0000287,U00448,2025-12-05 17:06:55.121256,50.13,Flipkart,entertainment,tablet,192.168.203.167,1
TXN0000288,U00280,2025-12-16 07:34:37.121256,82.58,Amazon,fashion,tablet,192.168.192.221,0
TXN0000289,U00600,2025-12-12 21:27:53.121256,27.01,LocalStore,fashion,mobile,192.168.37.42,0
TXN0000290,U00390,2025-12-01 22:23:37.121256,91.49,Flipkart,fashion,mobile,192.168.46.2,0
TXN0000291,U00456,2025-12-11 21:58:56.121256,12.48,Walmart,electronics,mobile,192.168.95.220,0
TXN0000292,U00569,2025-12-19 07:41:05.121256,23.05,Walmart,grocery,mobile,192.168.181.47,0
TXN0000293,U00333,2025-12-13 03:28:57.121256,138.35,Flipkart,utilities,desktop,192.168.43.124,0
TXN0000294,U00174,2025-12-12 22:13:58.121256,40.73,Amazon,fashion,desktop,192.168.137.252,0
TXN0000295,U00172,2025-12-15 13:04:57.121256,20.87,BigMart,fashion,desktop,192.168.39.184,0
TXN0000296,U00253,2025-12-18 12:17:59.121256,64.09,BigMart,grocery,mobile,192.168.155.3,0
TXN0000297,U00341,2025-12-12 21:15:06.121256,127.57,BigMart,fashion,desktop,192.168.69.153,0
TXN0000298,U00712,2025-12-04 04:39:25.121256,39.45,Flipkart,electronics,desktop,192.168.163.149,0
TXN0000299,U00649,2025-12-18 06:42:46.121256,83.02,Flipkart,utilities,desktop,192.168.201.186,0
TXN0000300,U00578,2025-12-04 03:25:55.121256,12.14,ElectroShop,entertainment,mobile,192.168.236.107,0
TXN0000301,U00299,2025-11-27 19:13:25.121256,24.25,ElectroShop,utilities,mobile,192.168.155.123,0
TXN0000302,U00158,2025-12-14 23:37:40.121256,80.63,Walmart,utilities,tablet,192.168.245.205,0
TXN0000303,U00709,2025-12-14 18:00:13.121256,62.23,Flipkart,entertainment,tablet,192.168.43.55,0
TXN0000304,U00674,2025-12-11 16:15:47.121256,86.16,ElectroShop,entertainment,mobile,192.168.204.169,0
TXN0000305,U00441,2025-11-29 14:04:56.121256,103.6,Walmart,fashion,mobile,192.168.113.228,0
TXN0000306,U00475,2025-12-23 00:24:18.121256,302.88,Flipkart,grocery,desktop,192.168.53.151,0
TXN0000307,U00088,2025-11-30 01:52:43.121256,63.1,Flipkart,fashion,desktop,192.168.233.105,0
TXN0000308,U00357,2025-12-17 13:25:03.121256,31.2,BigMart,utilities,desktop,192.168.34.153,1
TXN0000309,U00728,2025-11-30 00:43:55.121256,126.85,Flipkart,grocery,tablet,192.168.84.124,0
TXN0000310,U00566,2025-12-02 05:13:10.121256,35.27,LocalStore,utilities,desktop,192.168.118.207,0
TXN0000311,U00191,2025-12-15 10:07:16.121256,66.24,Walmart,entertainment,mobile,192.168.230.219,0
TXN0000312,U00722,2025-12-04 20:54:13.121256,11.54,Flipkart,grocery,tablet,192.168.52.95,0
TXN0000313,U00202,2025-12-16 15:43:58.121256,2.05,Flipkart,utilities,tablet,192.168.160.198,0
TXN0000314,U00602,2025-11-29 23:44:17.121256,272.99,Flipkart,utilities,tablet,192.168.88.152,0
TXN0000315,U00605,2025-11-28 13:23:28.121256,149.62,Flipkart,grocery,mobile,192.168.156.59,0
TXN0000316,U00711,2025-12-01 07:20:33.121256,115.25,BigMart,entertainment,mobile,192.168.196.216,0
TXN0000317,U00651,2025-12-20 12:44:25.121256,47.07,LocalStore,electronics,desktop,192.168.147.71,0
TXN0000318,U00462,2025-11-27 01:06:34.121256,25.22,Walmart,utilities,mobile,192.168.99.196,0
TXN0000319,U00518,2025-12-18 11:19:47.121256,33.61,ElectroShop,utilities,desktop,192.168.227.250,0
TXN0000320,U00579,2025-11-25 22:36:12.121256,28.04,Flipkart,grocery,desktop,192.168.115.147,0
TXN0000321,U00469,2025-12-21 21:40:42.121256,83.74,LocalStore,entertainment,mobile,192.168.58.137,0
TXN0000322,U00376,2025-12-20 18:10:27.121256,100.31,ElectroShop,utilities,tablet,192.168.111.217,0
TXN0000323,U00670,2025-12-06 11:02:35.121256,96.35,Walmart,utilities,desktop,192.168.178.44,0
TXN0000324,U00121,2025-12-05 22:42:36.121256,31.27,ElectroShop,entertainment,tablet,192.168.179.219,0
TXN0000325,U00143,2025-12-04 11:22:38.121256,252.85,Walmart,entertainment,desktop,192.168.143.86,0
TXN0000326,U00721,2025-12-08 15:35:31.121256,117.12,LocalStore,fashion,tablet,192.168.48.69,0
TXN0000327,U00422,2025-11-27 07:43:16.121256,74.66,ElectroShop,electronics,tablet,192.168.67.127,0
TXN0000328,U00330,2025-12-06 11:04:12.121256,95.68,BigMart,electronics,tablet,192.168.137.212,0
TXN0000329,U00078,2025-11-28 23:06:40.121256,63.52,LocalStore,fashion,tablet,192.168.188.232,0
TXN0000330,U00336,2025-12-22 16:40:31.121256,22.77,ElectroShop,grocery,tablet,192.168.234.183,0
TXN0000331,U00548,2025-12-13 18:01:14.121256,40.2,BigMart,electronics,desktop,192.168.137.165,0
TXN0000332,U00346,2025-12-21 00:18:39.121256,118.45,LocalStore,utilities,desktop,192.168.24.23,1
TXN0000333,U00471,2025-11-25 05:37:01.121256,1.16,Amazon,utilities,desktop,192.168.0.219,0
TXN0000334,U00706,2025-11-30 20:20:16.121256,19.87,Amazon,fashion,mobile,192.168.184.128,0
TXN0000335,U00681,2025-12-02 11:29:55.121256,3.77,BigMart,fashion,tablet,192.168.119.219,0
TXN0000336,U00721,2025-11-29 01:32:42.121256,3.33,Amazon,utilities,mobile,192.168.67.115,0
TXN0000337,U00456,2025-11-24 21:28:05.121256,154.74,ElectroShop,fashion,mobile,192.168.216.67,0
TXN0000338,U00235,2025-12-13 00:57:24.121256,97.3,ElectroShop,grocery,mobile,192.168.160.188,0
TXN0000339,U00141,2025-12-13 00:33:01.121256,56.42,ElectroShop,electronics,mobile,192.168.4.84,0
TXN0000340,U00740,2025-12-04 18:52:32.121256,13.24,BigMart,entertainment,tablet,192.168.226.111,0
TXN0000341,U00103,2025-12-01 05:46:30.121256,54.12,LocalStore,utilities,desktop,192.168.219.161,0
TXN0000342,U00254,2025-12-07 21:20:19.121256,51.32,Amazon,entertainment,tablet,192.168.145.13,0
TXN0000343,U00675,2025-12-09 02:05:42.121256,20.22,LocalStore,entertainment,tablet,192.168.96.200,0
TXN0000344,U00056,2025-12-06 01:30:02.121256,65.51,BigMart,grocery,mobile,192.168.255.36,0
TXN0000345,U00013,2025-12-11 23:21:28.121256,50.67,Amazon,utilities,tablet,192.168.215.187,0
TXN0000346,U00177,2025-12-17 07:25:11.121256,76.54,Walmart,entertainment,mobile,192.168.7.134,0
TXN0000347,U00062,2025-12-13 18:19:21.121256,90.65,ElectroShop,entertainment,desktop,192.168.216.205,0
TXN0000348,U00550,2025-12-20 13:03:43.121256,8.71,Flipkart,grocery,desktop,192.168.40.104,0
TXN0000349,U00160,2025-12-20 11:35:16.121256,47.55,BigMart,entertainment,tablet,192.168.33.158,0
TXN0000350,U00748,2025-12-06 00:40:50.121256,78.65,Amazon,grocery,desktop,192.168.59.232,0
TXN0000351,U00057,2025-12-09 10:59:49.121256,60.96,Walmart,grocery,tablet,192.168.70.5,0
TXN0000352,U00356,2025-12-19 19:59:36.121256,165.31,Amazon,fashion,mobile,192.168.137.60,0
TXN0000353,U00031,2025-12-10 16:57:51.121256,106.0,Flipkart,entertainment,mobile,192.168.134.39,0
TXN0000354,U00524,2025-12-11 22:13:22.121256,14.23,BigMart,entertainment,mobile,192.168.188.80,0
TXN0000355,U00106,2025-12-22 07:18:15.121256,5.85,Amazon,entertainment,mobile,192.168.22.6,0
TXN0000356,U00484,2025-12-12 02:42:41.121256,102.27,Amazon,electronics,mobile,192.168.214.114,0
TXN0000357,U00427,2025-12-09 23:23:58.121256,12.15,Walmart,entertainment,desktop,192.168.61.26,0
TXN0000358,U00529,2025-11-26 16:09:31.121256,90.51,Walmart,utilities,desktop,192.168.159.167,0
TXN0000359,U00468,2025-11-24 19:55:58.121256,235.38,Amazon,fashion,tablet,192.168.155.124,0
TXN0000360,U00606,2025-12-18 09:27:17.121256,73.54,ElectroShop,entertainment,mobile,192.168.77.3,0
TXN0000361,U00025,2025-12-05 18:06:36.121256,49.3,ElectroShop,grocery,desktop,192.168.0.192,0
TXN0000362,U00745,2025-12-09 08:55:26.121256,82.47,Amazon,entertainment,mobile,192.168.214.251,0
TXN0000363,U00146,2025-12-08 00:40:05.121256,49.04,Walmart,electronics,tablet,192.168.211.190,0
TXN0000364,U00766,2025-11-28 13:33:59.121256,63.11,LocalStore,electronics,tablet,192.168.201.38,0
TXN0000365,U00064,2025-12-15 13:26:23.121256,232.05,Amazon,fashion,desktop,192.168.161.201,0
TXN0000366,U00754,2025-12-10 06:45:31.121256,49.03,BigMart,fashion,mobile,192.168.38.103,0
TXN0000367,U00789,2025-12-22 19:52:56.121256,259.93,Amazon,grocery,mobile,192.168.230.238,0
TXN0000368,U00124,2025-12-20 11:02:43.121256,198.61,Amazon,utilities,desktop,192.168.237.135,0
TXN0000369,U00093,2025-12-02 02:16:59.121256,27.43,ElectroShop,entertainment,mobile,192.168.110.167,0
TXN0000370,U00729,2025-12-06 11:50:38.121256,15.75,BigMart,entertainment,mobile,192.168.153.133,0
TXN0000371,U00179,2025-11-25 22:51:40.121256,28.5,BigMart,entertainment,tablet,192.168.127.48,0
TXN0000372,U00144,2025-11-30 08:09:04.121256,1.47,Walmart,electronics,mobile,192.168.101.205,0
TXN0000373,U00646,2025-11-28 12:33:39.121256,17.94,Walmart,grocery,mobile,192.168.101.227,0
TXN0000374,U00095,2025-12-10 12:55:54.121256,91.91,Walmart,utilities,mobile,192.168.86.221,0
TXN0000375,U00405,2025-12-18 12:40:37.121256,5.91,BigMart,utilities,mobile,192.168.181.109,0
TXN0000376,U00282,2025-12-08 00:42:08.121256,50.73,Amazon,grocery,tablet,192.168.125.151,0
TXN0000377,U00564,2025-12-17 16:45:34.121256,149.08,Walmart,fashion,desktop,192.168.70.214,0
TXN0000378,U00539,2025-12-06 12:55:34.121256,1.88,BigMart,fashion,desktop,192.168.248.176,0
TXN0000379,U00515,2025-12-10 01:20:39.121256,154.76,Flipkart,electronics,mobile,192.168.163.112,1
TXN0000380,U00798,2025-12-08 01:57:30.121256,26.49,BigMart,entertainment,desktop,192.168.119.81,0
TXN0000381,U00673,2025-12-06 03:36:41.121256,20.06,LocalStore,grocery,mobile,192.168.198.181,0
TXN0000382,U00178,2025-12-02 23:49:11.121256,100.45,LocalStore,fashion,tablet,192.168.183.14,0
TXN0000383,U00361,2025-12-22 00:00:35.121256,84.31,LocalStore,electronics,desktop,192.168.158.89,0
TXN0000384,U00093,2025-11-27 04:05:18.121256,172.95,LocalStore,electronics,mobile,192.168.244.0,0
TXN0000385,U00629,2025-12-04 05:22:15.121256,111.26,Flipkart,electronics,desktop,192.168.30.11,0
TXN0000386,U00722,2025-12-01 07:41:07.121256,130.16,LocalStore,fashion,mobile,192.168.191.202,0
TXN0000387,U00345,2025-12-09 02:13:47.121256,36.51,Amazon,electronics,tablet,192.168.223.249,0
TXN0000388,U00179,2025-12-21 17:23:56.121256,25.63,Amazon,entertainment,mobile,192.168.193.157,0
TXN0000389,U00302,2025-11-30 15:01:10.121256,116.1,ElectroShop,grocery,tablet,192.168.200.16,0
TXN0000390,U00326,2025-12-24 02:57:31.121256,136.54,ElectroShop,entertainment,mobile,192.168.254.72,0
TXN0000391,U00080,2025-12-05 23:56:00.121256,382.56,Flipkart,electronics,tablet,192.168.45.171,0
TXN0000392,U00272,2025-12-04 14:56:52.121256,47.57,ElectroShop,grocery,desktop,192.168.131.55,0
TXN0000393,U00050,2025-12-13 04:17:50.121256,57.22,ElectroShop,utilities,mobile,192.168.211.252,0
TXN0000394,U00360,2025-12-20 22:48:43.121256,139.84,Walmart,utilities,tablet,192.168.115.83,0
TXN0000395,U00035,2025-12-08 18:14:29.121256,33.34,Flipkart,fashion,mobile,192.168.37.175,0
TXN0000396,U00385,2025-12-02 06:06:55.121256,213.61,LocalStore,grocery,desktop,192.168.247.15,0
TXN0000397,U00670,2025-12-02 10:53:01.121256,176.39,Amazon,grocery,mobile,192.168.169.105,0
TXN0000398,U00420,2025-12-21 08:14:08.121256,54.83,ElectroShop,fashion,desktop,192.168.121.49,1
TXN0000399,U00586,2025-12-21 03:03:05.121256,131.18,Amazon,grocery,desktop,192.168.1.218,1
TXN0000400,U00678,2025-12-23 13:56:59.121256,132.37,Amazon,grocery,mobile,192.168.105.87,0
TXN0000401,U00084,2025-12-17 10:23:52.121256,8.71,Flipkart,utilities,desktop,192.168.250.135,0
TXN0000402,U00558,2025-12-13 06:08:59.121256,191.28,Flipkart,utilities,desktop,192.168.95.228,1
TXN0000403,U00451,2025-12-17 00:28:47.121256,66.3,Amazon,fashion,tablet,192.168.31.77,0
TXN0000404,U00684,2025-11-29 03:18:53.121256,140.11,ElectroShop,fashion,tablet,192.168.211.116,0
TXN0000405,U00397,2025-12-19 19:30:01.121256,50.86,LocalStore,utilities,tablet,192.168.120.243,0
TXN0000406,U00405,2025-11-26 03:06:34.121256,185.7,Walmart,utilities,mobile,192.168.85.108,0
TXN0000407,U00130,2025-11-26 12:22:08.121256,59.44,Walmart,utilities,mobile,192.168.75.132,0
TXN0000408,U00745,2025-11-27 16:43:21.121256,0.87,BigMart,entertainment,desktop,192.168.166.141,0
TXN0000409,U00013,2025-12-22 23:13:25.121256,208.63,Walmart,utilities,mobile,192.168.75.51,0
TXN0000410,U00577,2025-11-29 08:18:37.121256,17.66,LocalStore,fashion,desktop,192.168.135.196,0
TXN0000411,U00586,2025-12-24 00:08:25.121256,50.77,Walmart,electronics,desktop,192.168.206.73,0
TXN0000412,U00698,2025-12-13 22:41:08.121256,239.76,BigMart,fashion,tablet,192.168.121.25,0
TXN0000413,U00276,2025-12-12 12:34:22.121256,240.64,Flipkart,fashion,desktop,192.168.143.251,0
TXN0000414,U00702,2025-11-29 05:04:46.121256,73.16,Amazon,fashion,tablet,192.168.226.164,0
TXN0000415,U00427,2025-12-23 19:29:59.121256,79.94,Amazon,utilities,mobile,192.168.208.248,0
TXN0000416,U00383,2025-11-27 04:07:57.121256,52.6,Walmart,fashion,tablet,192.168.206.69,0
TXN0000417,U00537,2025-12-22 01:11:57.121256,27.76,Amazon,electronics,mobile,192.168.29.127,1
TXN0000418,U00052,2025-12-11 22:30:55.121256,36.88,Flipkart,fashion,desktop,192.168.203.63,0
TXN0000419,U00248,2025-12-12 12:36:11.121256,109.31,LocalStore,utilities,mobile,192.168.242.179,0
TXN0000420,U00265,2025-11-28 19:57:44.121256,121.67,Walmart,utilities,mobile,192.168.83.109,0
TXN0000421,U00663,2025-12-05 08:55:21.121256,130.46,Flipkart,utilities,tablet,192.168.10.4,0
TXN0000422,U00136,2025-12-02 20:26:29.121256,124.71,Amazon,fashion,tablet,192.168.156.140,0
TXN0000423,U00386,2025-12-11 08:55:25.121256,27.65,Flipkart,electronics,desktop,192.168.154.203,0
TXN0000424,U00008,2025-12-19 06:36:17.121256,64.56,LocalStore,entertainment,tablet,192.168.144.152,0
TXN0000425,U00494,2025-11-27 13:01:25.121256,14.74,Flipkart,fashion,desktop,192.168.133.152,0
TXN0000426,U00530,2025-12-06 02:37:12.121256,63.8,LocalStore,utilities,tablet,192.168.163.71,0
TXN0000427,U00672,2025-12-18 14:07:45.121256,56.6,Flipkart,utilities,desktop,192.168.198.18,0
TXN0000428,U00586,2025-12-03 15:54:54.121256,184.93,ElectroShop,electronics,tablet,192.168.243.183,0
TXN0000429,U00175,2025-12-21 13:03:15.121256,39.58,Flipkart,grocery,desktop,192.168.65.132,0
TXN0000430,U00573,2025-12-03 07:56:17.121256,19.96,ElectroShop,grocery,mobile,192.168.181.114,0
TXN0000431,U00315,2025-12-14 20:32:02.121256,22.34,Flipkart,fashion,tablet,192.168.150.237,0
TXN0000432,U00482,2025-11-27 01:11:10.121256,114.67,BigMart,electronics,tablet,192.168.61.195,0
TXN0000433,U00424,2025-11-27 01:38:05.121256,82.03,Amazon,electronics,desktop,192.168.209.234,0
TXN0000434,U00733,2025-12-03 04:46:44.121256,8.53,BigMart,fashion,tablet,192.168.90.160,0
TXN0000435,U00005,2025-12-16 09:19:41.121256,17.03,Amazon,electronics,tablet,192.168.81.250,0
TXN0000436,U00799,2025-11-28 17:13:25.121256,101.58,LocalStore,utilities,tablet,192.168.219.206,0
TXN0000437,U00489,2025-12-13 01:14:38.121256,6.04,Walmart,entertainment,mobile,192.168.191.7,0
TXN0000438,U00776,2025-12-20 05:20:50.121256,143.01,Walmart,grocery,tablet,192.168.127.115,0
TXN0000439,U00353,2025-12-09 14:15:42.121256,103.0,Walmart,utilities,tablet,192.168.156.85,0
TXN0000440,U00047,2025-12-08 22:04:43.121256,16.79,BigMart,entertainment,tablet,192.168.172.222,0
TXN0000441,U00138,2025-12-11 01:57:38.121256,27.09,Flipkart,electronics,mobile,192.168.206.9,0
TXN0000442,U00745,2025-11-30 19:30:49.121256,350.24,ElectroShop,grocery,tablet,192.168.86.63,0
TXN0000443,U00667,2025-11-26 06:10:46.121256,57.51,ElectroShop,fashion,tablet,192.168.24.24,0
TXN0000444,U00670,2025-11-25 09:38:55.121256,37.04,ElectroShop,grocery,desktop,192.168.227.194,0
TXN0000445,U00259,2025-12-17 11:21:35.121256,139.05,Amazon,grocery,desktop,192.168.215.51,0
TXN0000446,U00277,2025-12-23 20:15:47.121256,240.37,BigMart,grocery,tablet,192.168.60.144,0
TXN0000447,U00109,2025-12-18 14:33:21.121256,346.5,LocalStore,electronics,desktop,192.168.103.183,0
TXN0000448,U00303,2025-12-02 05:29:48.121256,111.99,LocalStore,utilities,mobile,192.168.246.169,0
TXN0000449,U00014,2025-11-28 18:20:37.121256,37.76,LocalStore,utilities,mobile,192.168.46.38,0
TXN0000450,U00104,2025-12-06 20:47:02.121256,11.98,BigMart,fashion,desktop,192.168.237.25,0
TXN0000451,U00179,2025-11-26 08:36:15.121256,130.1,Flipkart,fashion,desktop,192.168.59.48,0
TXN0000452,U00047,2025-11-24 21:55:01.121256,70.39,ElectroShop,electronics,desktop,192.168.183.224,0
TXN0000453,U00275,2025-11-28 22:56:39.121256,54.16,Flipkart,electronics,mobile,192.168.205.204,0
TXN0000454,U00279,2025-12-13 04:02:21.121256,209.46,BigMart,electronics,mobile,192.168.67.30,0
TXN0000455,U00164,2025-11-29 11:28:57.121256,29.43,LocalStore,utilities,tablet,192.168.224.92,0
TXN0000456,U00798,2025-12-11 20:26:45.121256,54.28,ElectroShop,electronics,desktop,192.168.249.57,0
TXN0000457,U00452,2025-11-26 16:12:34.121256,0.91,Flipkart,fashion,mobile,192.168.114.173,0
TXN0000458,U00705,2025-11-29 01:36:47.121256,70.59,ElectroShop,electronics,desktop,192.168.177.197,0
TXN0000459,U00572,2025-12-24 04:44:40.121256,4.64,Walmart,electronics,tablet,192.168.240.253,0
TXN0000460,U00077,2025-12-18 07:27:34.121256,20.12,Amazon,fashion,desktop,192.168.25.114,0
TXN0000461,U00388,2025-12-14 00:29:59.121256,15.0,Walmart,utilities,desktop,192.168.229.45,0
TXN0000462,U00458,2025-12-09 18:53:11.121256,83.81,BigMart,grocery,mobile,192.168.206.211,1
TXN0000463,U00563,2025-11-24 10:50:44.121256,109.65,LocalStore,entertainment,tablet,192.168.155.105,0
TXN0000464,U00468,2025-12-10 23:46:19.121256,80.04,Walmart,electronics,desktop,192.168.169.242,0
TXN0000465,U00373,2025-12-16 09:53:11.121256,261.98,Walmart,electronics,mobile,192.168.174.181,0
TXN0000466,U00299,2025-12-21 00:45:13.121256,47.58,ElectroShop,grocery,mobile,192.168.84.252,0
TXN0000467,U00735,2025-12-14 07:24:47.121256,26.92,Flipkart,entertainment,mobile,192.168.96.61,0
TXN0000468,U00403,2025-12-04 21:49:40.121256,182.36,Amazon,fashion,mobile,192.168.212.23,0
TXN0000469,U00689,2025-12-23 00:39:45.121256,20.25,BigMart,utilities,tablet,192.168.68.255,1
TXN0000470,U00754,2025-11-26 19:14:17.121256,284.23,LocalStore,utilities,tablet,192.168.90.88,0
TXN0000471,U00132,2025-11-29 11:17:49.121256,20.98,ElectroShop,entertainment,tablet,192.168.164.196,0
TXN0000472,U00624,2025-12-06 11:52:01.121256,290.2,BigMart,fashion,desktop,192.168.231.68,0
